,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
0,1,2020-03-01 00:31:13,2020-03-01 01:01:42,1,4.7,1,N,88,255,1,22.0,3.0,0.5,2.0,0.0,0.3,27.8,2.5
1,2,2020-03-01 00:08:22,2020-03-01 00:08:49,1,0.0,1,N,193,193,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0
2,1,2020-03-01 00:52:18,2020-03-01 00:59:16,1,1.1,1,N,246,90,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
3,2,2020-03-01 00:47:53,2020-03-01 00:50:57,2,0.87,1,N,151,238,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
4,1,2020-03-01 00:43:19,2020-03-01 00:58:27,0,4.4,1,N,79,261,1,16.5,3.0,0.5,4.05,0.0,0.3,24.35,2.5
5,1,2020-03-01 00:04:43,2020-03-01 00:23:17,1,3.5,1,Y,113,142,1,15.0,3.0,0.5,3.75,0.0,0.3,22.55,2.5
6,1,2020-03-01 00:43:21,2020-03-01 01:14:36,1,14.1,1,Y,237,14,1,40.5,3.0,0.5,8.85,0.0,0.3,53.15,2.5
7,1,2020-03-01 00:51:35,2020-03-01 01:00:17,1,1.0,1,N,234,114,1,7.0,3.0,0.5,1.3,0.0,0.3,12.1,2.5
8,1,2020-03-01 00:13:42,2020-03-01 00:23:00,4,1.1,1,N,148,211,1,7.5,3.0,0.5,2.0,0.0,0.3,13.3,2.5
9,1,2020-03-01 00:25:05,2020-03-01 00:31:06,2,1.3,1,N,211,249,1,6.5,3.0,0.5,2.0,0.0,0.3,12.3,2.5
10,1,2020-03-01 00:33:07,2020-03-01 00:43:18,2,1.4,1,N,158,211,1,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
11,1,2020-03-01 00:47:02,2020-03-01 00:59:35,2,1.8,1,N,211,79,1,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
12,1,2020-03-01 00:01:04,2020-03-01 00:14:09,1,1.2,1,N,79,249,1,9.5,3.0,0.5,2.0,0.0,0.3,15.3,2.5
13,1,2020-03-01 00:15:43,2020-03-01 00:46:57,1,6.2,1,N,249,146,1,24.5,3.0,0.5,2.0,0.0,0.3,30.3,2.5
14,1,2020-03-01 00:00:08,2020-03-01 00:08:46,1,1.2,1,N,161,48,2,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
15,1,2020-03-01 00:14:43,2020-03-01 00:37:00,0,7.2,1,N,230,244,1,24.5,3.0,0.5,3.0,0.0,0.3,31.3,2.5
16,1,2020-03-01 00:56:56,2020-03-01 01:13:47,0,3.5,1,N,263,48,1,14.5,3.0,0.5,3.65,0.0,0.3,21.95,2.5
17,1,2020-03-01 00:01:25,2020-03-01 00:08:01,2,1.0,1,N,230,164,1,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
18,1,2020-03-01 00:21:14,2020-03-01 00:30:47,1,2.5,1,N,230,236,1,10.0,3.0,0.5,2.07,0.0,0.3,15.87,2.5
19,2,2020-03-01 00:35:35,2020-03-01 00:43:01,2,1.0,1,N,114,113,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
20,2,2020-03-01 00:55:05,2020-03-01 01:01:22,1,0.93,1,N,114,249,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
21,2,2020-03-01 00:29:23,2020-03-01 00:32:44,1,0.84,1,N,161,229,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
22,2,2020-03-01 00:37:48,2020-03-01 00:51:19,1,5.11,1,N,162,87,1,17.0,0.5,0.5,2.08,0.0,0.3,22.88,2.5
23,2,2020-03-01 00:05:22,2020-03-01 00:23:35,1,5.45,1,N,137,74,2,17.5,0.5,0.5,0.0,0.0,0.3,21.3,2.5
24,2,2020-03-01 00:29:08,2020-03-01 00:47:37,1,3.64,1,N,74,69,1,13.0,0.5,0.5,0.0,0.0,0.3,14.3,0.0
25,2,2020-03-01 00:21:43,2020-03-01 00:33:08,1,2.84,1,N,162,239,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
26,2,2020-03-01 00:46:12,2020-03-01 00:55:51,1,1.38,1,N,142,239,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
27,2,2020-03-01 00:08:31,2020-03-01 00:20:01,5,1.68,1,N,223,223,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0.0
28,1,2020-03-01 00:03:41,2020-03-01 00:19:25,1,2.4,1,N,100,229,2,12.0,3.0,0.5,0.0,0.0,0.3,15.8,2.5
29,1,2020-03-01 00:57:07,2020-03-01 01:12:10,2,2.9,1,N,232,233,1,12.5,3.0,0.5,1.0,0.0,0.3,17.3,2.5
30,1,2020-03-01 00:34:01,2020-03-01 00:41:46,0,1.0,1,N,100,170,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
31,1,2020-03-01 00:49:49,2020-03-01 01:05:15,0,2.1,1,N,234,144,1,11.0,3.0,0.5,1.48,0.0,0.3,16.28,2.5
32,1,2020-03-01 00:09:58,2020-03-01 00:16:09,1,1.0,1,N,68,234,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
33,1,2020-03-01 00:42:16,2020-03-01 00:59:20,3,3.1,1,N,45,170,1,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
34,1,2020-03-01 00:14:04,2020-03-01 00:20:26,2,1.5,1,N,230,162,2,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
35,1,2020-03-01 00:48:13,2020-03-01 00:53:51,1,0.7,1,N,166,152,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0
36,2,2020-03-01 00:34:44,2020-03-01 00:39:22,1,0.63,1,N,148,79,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
37,2,2020-03-01 00:57:59,2020-03-01 01:04:36,1,0.84,1,N,114,148,1,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
38,1,2020-03-01 00:18:41,2020-03-01 00:30:38,1,2.2,1,N,114,170,1,10.0,3.0,0.5,3.45,0.0,0.3,17.25,2.5
39,1,2020-03-01 00:37:47,2020-03-01 00:42:17,1,0.9,1,N,170,107,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
40,1,2020-03-01 00:36:53,2020-03-01 00:39:36,2,0.3,1,N,148,148,1,3.5,3.0,0.5,1.0,0.0,0.3,8.3,2.5
41,1,2020-03-01 00:41:04,2020-03-01 00:45:45,2,0.6,1,N,148,232,2,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
42,1,2020-03-01 00:56:53,2020-03-01 01:28:17,4,5.0,1,N,79,142,1,22.5,3.0,0.5,5.25,0.0,0.3,31.55,2.5
43,2,2020-03-01 00:29:41,2020-03-01 01:02:21,1,4.54,1,N,125,36,1,23.5,0.5,0.5,5.46,0.0,0.3,32.76,2.5
44,2,2020-03-01 00:08:10,2020-03-01 00:11:10,2,0.5,1,N,236,43,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
45,2,2020-03-01 00:19:25,2020-03-01 00:23:07,2,0.44,1,N,239,239,1,4.5,0.5,0.5,2.08,0.0,0.3,10.38,2.5
46,2,2020-03-01 00:43:52,2020-03-01 00:55:29,1,2.75,1,N,239,42,2,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
47,2,2020-03-01 00:01:30,2020-03-01 00:12:15,1,2.82,1,N,236,164,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
48,2,2020-03-01 00:14:15,2020-03-01 00:23:46,1,1.75,1,N,107,158,1,8.5,0.5,0.5,1.84,0.0,0.3,14.14,2.5
49,2,2020-03-01 00:25:16,2020-03-01 00:45:00,1,3.78,1,N,249,33,1,16.0,0.5,0.5,2.0,0.0,0.3,21.8,2.5
50,2,2020-03-01 00:10:09,2020-03-01 00:24:19,2,4.59,1,N,87,233,1,16.5,0.5,0.5,1.11,0.0,0.3,21.41,2.5
51,2,2020-03-01 00:49:15,2020-03-01 01:27:47,1,9.82,1,N,100,71,1,33.0,0.5,0.5,0.0,0.0,0.3,36.8,2.5
52,2,2020-03-01 00:49:00,2020-03-01 01:01:29,2,3.74,1,N,114,141,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
53,2,2020-03-01 00:26:23,2020-03-01 00:40:13,2,2.03,1,N,144,68,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
54,2,2020-03-01 00:44:45,2020-03-01 01:21:57,1,8.21,1,N,68,48,1,29.0,0.5,0.5,6.56,0.0,0.3,39.36,2.5
55,2,2020-03-01 00:40:46,2020-03-01 00:47:22,3,0.78,1,N,231,231,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
56,2,2020-03-01 00:58:00,2020-03-01 01:13:03,1,2.54,1,N,68,114,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
57,2,2020-03-01 00:11:00,2020-03-01 00:27:19,1,3.24,1,N,79,237,1,13.5,0.5,0.5,5.19,0.0,0.3,22.49,2.5
58,2,2020-03-01 00:46:27,2020-03-01 01:11:12,1,5.45,1,N,164,112,1,21.0,0.5,0.5,6.2,0.0,0.3,31.0,2.5
59,2,2020-03-01 00:04:31,2020-03-01 00:11:14,1,1.07,1,N,230,163,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
60,2,2020-03-01 00:25:09,2020-03-01 00:43:21,1,3.33,1,N,107,263,1,14.0,0.5,0.5,3.2,0.0,0.3,21.0,2.5
61,2,2020-03-01 00:46:58,2020-03-01 01:11:50,1,5.63,1,N,163,37,1,21.0,0.5,0.5,7.44,0.0,0.3,32.24,2.5
62,1,2020-03-01 00:28:03,2020-03-01 00:46:14,1,3.9,1,N,143,170,2,15.0,3.0,0.5,0.0,0.0,0.3,18.8,2.5
63,2,2020-03-01 00:02:14,2020-03-01 00:17:23,1,4.06,1,N,231,107,1,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
64,2,2020-03-01 00:32:14,2020-03-01 00:45:42,2,1.43,1,N,79,249,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
65,2,2020-03-01 00:50:33,2020-03-01 01:11:23,2,2.49,1,N,68,79,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
66,2,2020-03-01 00:23:51,2020-03-01 00:41:30,1,3.25,1,N,50,249,2,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
67,2,2020-03-01 00:43:27,2020-03-01 00:45:31,1,0.36,1,N,113,234,1,3.5,0.5,0.5,1.0,0.0,0.3,8.3,2.5
68,2,2020-03-01 00:48:19,2020-03-01 00:56:48,1,1.69,1,N,234,48,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
69,2,2020-03-01 00:05:13,2020-03-01 00:20:20,1,1.45,1,N,211,4,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
70,2,2020-03-01 00:26:01,2020-03-01 00:32:40,1,0.83,1,N,4,79,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
71,2,2020-03-01 00:35:54,2020-03-01 00:56:09,1,3.77,1,N,79,141,1,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
72,1,2020-03-01 00:59:37,2020-03-01 01:09:42,2,4.4,1,N,132,139,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,0.0
73,2,2020-03-01 00:47:52,2020-03-01 00:49:52,2,0.81,1,N,90,68,1,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
74,2,2020-03-01 00:17:12,2020-03-01 00:35:50,1,3.4,1,N,48,231,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
75,2,2020-03-01 00:18:25,2020-03-01 00:36:57,1,4.15,1,N,249,141,1,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
76,2,2020-03-01 00:39:02,2020-03-01 00:52:54,1,2.99,1,N,237,246,1,12.0,0.5,0.5,1.5,0.0,0.3,17.3,2.5
77,1,2020-03-01 00:54:07,2020-03-01 00:59:15,2,0.6,1,N,264,264,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,0.0
78,2,2020-03-01 00:31:40,2020-03-01 00:44:27,1,2.49,1,N,144,162,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
79,2,2020-03-01 00:59:19,2020-03-01 01:16:07,1,4.24,1,N,164,146,1,16.0,0.5,0.5,4.95,0.0,0.3,24.75,2.5
80,1,2020-03-01 00:01:22,2020-03-01 00:15:55,2,3.1,1,N,114,48,4,12.5,3.0,0.5,0.0,0.0,0.3,16.3,2.5
81,1,2020-03-01 00:36:05,2020-03-01 00:41:36,1,0.8,1,N,48,48,4,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
82,1,2020-03-01 00:48:27,2020-03-01 01:05:56,1,3.5,1,N,164,87,1,14.0,3.0,0.5,2.0,0.0,0.3,19.8,2.5
83,2,2020-03-01 00:05:56,2020-03-01 00:11:27,2,1.52,1,N,237,262,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
84,2,2020-03-01 00:16:21,2020-03-01 00:20:38,1,1.36,1,N,262,141,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
85,2,2020-03-01 00:30:05,2020-03-01 00:52:22,1,6.25,1,N,229,173,1,22.0,0.5,0.5,2.0,0.0,0.3,27.8,2.5
86,2,2020-03-01 00:00:00,2020-03-01 00:24:08,1,5.52,1,N,230,65,1,20.5,0.5,0.5,4.5,0.0,0.3,28.8,2.5
87,2,2020-03-01 00:33:47,2020-03-01 00:52:24,1,3.94,1,N,148,163,1,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
88,2,2020-03-01 00:59:59,2020-03-01 01:17:48,1,4.36,1,N,163,42,2,17.0,0.5,0.5,0.0,0.0,0.3,20.8,2.5
89,1,2020-03-01 00:06:19,2020-03-01 00:11:30,1,0.6,1,N,148,144,1,5.0,3.0,0.5,1.0,0.0,0.3,9.8,2.5
90,1,2020-03-01 00:14:21,2020-03-01 00:21:12,4,0.6,1,N,144,211,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
91,1,2020-03-01 00:22:17,2020-03-01 00:26:18,1,0.3,1,N,211,211,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
92,1,2020-03-01 00:27:28,2020-03-01 00:32:48,4,0.7,1,N,211,144,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
93,1,2020-03-01 00:43:06,2020-03-01 00:48:33,3,0.8,1,N,211,211,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
94,1,2020-03-01 00:58:03,2020-03-01 01:05:06,1,0.8,1,N,113,114,2,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
95,1,2020-03-01 00:10:12,2020-03-01 00:20:31,3,1.0,1,N,249,79,1,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
96,1,2020-03-01 00:24:08,2020-03-01 00:33:34,3,1.3,1,N,114,249,1,7.5,3.0,0.5,1.0,0.0,0.3,12.3,2.5
97,1,2020-03-01 00:35:49,2020-03-01 00:48:37,2,3.6,1,N,249,65,1,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
98,1,2020-03-01 00:58:24,2020-03-01 01:03:57,1,1.1,1,N,45,88,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
99,2,2020-03-01 00:23:23,2020-03-01 00:55:06,1,17.36,2,N,132,230,2,52.0,0.0,0.5,0.0,6.12,0.3,61.42,2.5
100,2,2020-03-01 00:05:56,2020-03-01 00:12:03,2,0.92,1,N,25,65,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0
101,2,2020-03-01 00:15:50,2020-03-01 00:20:48,3,0.88,1,N,65,97,1,5.5,0.5,0.5,2.04,0.0,0.3,8.84,0.0
102,2,2020-03-01 00:28:42,2020-03-01 00:43:50,2,3.22,1,N,148,52,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
103,2,2020-03-01 00:05:00,2020-03-01 00:15:09,1,2.26,1,N,68,163,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
104,2,2020-03-01 00:58:28,2020-03-01 01:10:53,1,1.94,1,N,114,186,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
105,2,2020-03-01 00:08:57,2020-03-01 00:27:32,1,4.69,1,N,90,75,1,16.0,0.5,0.5,2.0,0.0,0.3,21.8,2.5
106,2,2020-03-01 00:44:15,2020-03-01 00:59:35,1,3.08,1,N,163,79,1,12.5,0.5,0.5,2.44,0.0,0.3,18.74,2.5
107,2,2020-03-01 00:43:42,2020-03-01 00:47:35,1,0.32,1,N,107,234,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
108,2,2020-02-29 23:56:15,2020-03-01 00:07:49,3,1.58,1,N,234,170,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
109,2,2020-03-01 00:39:08,2020-03-01 00:47:14,2,1.66,1,N,211,68,1,7.5,0.5,0.5,1.0,0.0,0.3,12.3,2.5
110,2,2020-03-01 00:50:08,2020-03-01 01:03:55,2,2.3,1,N,68,231,1,11.5,0.5,0.5,2.3,0.0,0.3,17.6,2.5
111,1,2020-03-01 00:06:00,2020-03-01 00:21:21,1,3.0,1,N,229,239,1,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
112,2,2020-03-01 00:18:35,2020-03-01 00:22:12,1,0.52,1,N,230,161,1,4.5,0.5,0.5,1.0,0.0,0.3,9.3,2.5
113,2,2020-03-01 00:37:20,2020-03-01 00:56:21,1,4.52,1,N,4,43,1,16.0,0.5,0.5,1.5,0.0,0.3,21.3,2.5
114,2,2020-03-01 00:25:45,2020-03-01 00:33:29,5,1.3,1,N,249,90,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
115,2,2020-03-01 00:36:07,2020-03-01 00:50:51,5,3.32,1,N,90,239,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
116,1,2020-03-01 00:07:56,2020-03-01 00:24:33,1,2.1,1,Y,232,233,1,12.0,3.0,0.5,1.0,0.0,0.3,16.8,2.5
117,1,2020-03-01 00:25:20,2020-03-01 00:31:23,2,0.6,1,N,170,170,1,5.5,3.0,0.5,2.3,0.0,0.3,11.6,2.5
118,2,2020-03-01 00:06:11,2020-03-01 00:31:17,1,10.11,1,N,132,198,1,30.0,0.5,0.5,6.26,0.0,0.3,37.56,0.0
119,1,2020-03-01 00:26:05,2020-03-01 00:29:41,1,0.7,1,N,90,90,1,4.5,3.0,0.5,2.45,0.0,0.3,10.75,2.5
120,1,2020-03-01 00:36:42,2020-03-01 00:44:38,0,1.9,1,N,234,230,1,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
121,1,2020-03-01 00:46:41,2020-03-01 00:50:59,2,1.0,1,N,48,48,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
122,1,2020-03-01 00:52:46,2020-03-01 00:55:12,2,0.7,1,N,48,48,1,4.0,3.0,0.5,1.56,0.0,0.3,9.36,2.5
123,2,2020-03-01 00:20:01,2020-03-01 00:30:00,1,1.5,1,N,142,238,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
124,2,2020-03-01 00:38:55,2020-03-01 00:44:38,1,1.01,1,N,239,142,1,6.0,0.5,0.5,2.45,0.0,0.3,12.25,2.5
125,2,2020-03-01 00:59:42,2020-03-01 01:15:35,1,3.06,1,N,48,113,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
126,1,2020-03-01 00:50:30,2020-03-01 01:02:28,1,4.3,1,N,170,179,2,14.0,3.0,0.5,0.0,0.0,0.3,17.8,2.5
127,2,2020-02-29 23:02:59,2020-03-01 22:24:52,1,16.92,2,N,132,170,2,52.0,0.0,0.5,0.0,6.12,0.3,58.92,0.0
128,2,2020-03-01 00:04:50,2020-03-01 00:19:10,2,2.96,1,N,79,162,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
129,2,2020-03-01 00:20:25,2020-03-01 00:26:17,1,1.14,1,N,162,163,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
130,2,2020-03-01 00:30:31,2020-03-01 00:37:07,1,1.13,1,N,163,141,1,6.5,0.5,0.5,1.34,0.0,0.3,11.64,2.5
131,2,2020-03-01 00:01:20,2020-03-01 00:10:16,2,1.02,1,N,186,137,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
132,2,2020-03-01 00:14:34,2020-03-01 00:21:13,2,1.32,1,N,137,161,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
133,2,2020-03-01 00:57:10,2020-03-01 01:09:38,2,3.16,1,N,48,79,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
134,2,2020-03-01 00:42:39,2020-03-01 00:49:23,1,0.73,1,N,158,249,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,0.0
135,2,2020-03-01 00:52:12,2020-03-01 00:58:10,1,1.27,1,N,249,231,1,6.0,0.5,0.5,2.45,0.0,0.3,12.25,2.5
136,2,2020-03-01 00:31:50,2020-03-01 00:40:36,1,3.95,1,N,132,10,1,13.0,0.5,0.5,2.14,0.0,0.3,16.44,0.0
137,1,2020-03-01 00:55:43,2020-03-01 01:10:50,2,5.0,1,N,234,74,1,15.5,3.0,0.5,3.85,0.0,0.3,23.15,2.5
138,2,2020-03-01 00:08:04,2020-03-01 00:16:36,2,1.41,1,N,234,148,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
139,2,2020-03-01 00:20:17,2020-03-01 00:25:13,1,0.56,1,N,79,148,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
140,2,2020-03-01 00:26:39,2020-03-01 00:33:12,2,1.15,1,N,148,107,1,6.0,0.5,0.5,1.18,0.0,0.3,10.98,2.5
141,2,2020-03-01 00:36:49,2020-03-01 00:47:25,1,2.51,1,N,107,141,1,10.0,0.5,0.5,3.45,0.0,0.3,17.25,2.5
142,1,2020-03-01 00:03:26,2020-03-01 00:07:08,3,0.7,1,N,237,236,3,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
143,1,2020-03-01 00:23:38,2020-03-01 00:33:50,1,5.5,1,N,140,209,1,17.0,3.0,0.5,5.2,0.0,0.3,26.0,2.5
144,1,2020-03-01 00:36:10,2020-03-01 00:41:28,4,0.6,1,N,255,255,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,0.0
145,2,2020-03-01 00:48:56,2020-03-01 01:06:13,1,10.41,1,N,132,76,2,29.0,0.5,0.5,0.0,0.0,0.3,30.3,0.0
146,1,2020-03-01 00:11:02,2020-03-01 00:15:14,1,1.4,1,N,237,229,2,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
147,1,2020-03-01 00:28:00,2020-03-01 00:33:53,2,0.9,1,N,137,79,2,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
148,1,2020-03-01 00:36:03,2020-03-01 00:40:24,4,1.0,1,N,107,137,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
149,1,2020-03-01 00:57:09,2020-03-01 01:07:38,1,1.2,1,N,107,90,1,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
150,1,2020-03-01 00:06:40,2020-03-01 00:11:39,1,0.7,1,N,164,230,2,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
151,1,2020-03-01 00:15:04,2020-03-01 00:21:27,1,0.8,1,N,100,186,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
152,2,2020-03-01 00:04:49,2020-03-01 00:18:09,1,3.66,1,N,140,74,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
153,2,2020-03-01 00:07:02,2020-03-01 00:22:12,1,2.06,1,N,148,87,1,11.5,0.5,0.5,1.0,0.0,0.3,16.3,2.5
154,2,2020-03-01 00:32:10,2020-03-01 01:21:30,1,6.67,1,N,148,236,1,33.5,0.5,0.5,0.0,0.0,0.3,37.3,2.5
155,2,2020-03-01 00:49:43,2020-03-01 00:59:46,6,1.78,1,N,164,249,1,8.5,0.5,0.5,1.5,0.0,0.3,13.8,2.5
156,1,2020-03-01 00:18:29,2020-03-01 00:20:12,1,0.2,1,N,230,230,1,3.0,3.0,0.5,0.5,0.0,0.3,7.3,2.5
157,1,2020-03-01 00:21:56,2020-03-01 00:44:42,2,4.5,1,N,230,41,2,18.5,3.0,0.5,0.0,0.0,0.3,22.3,2.5
158,1,2020-03-01 00:52:04,2020-03-01 00:57:36,1,1.6,1,N,41,116,1,7.0,0.5,0.5,2.5,0.0,0.3,10.8,0.0
159,1,2020-03-01 00:21:00,2020-03-01 00:45:05,2,16.6,2,N,132,137,1,52.0,2.5,0.5,7.58,6.12,0.3,69.0,2.5
160,2,2020-03-01 00:11:21,2020-03-01 00:34:35,1,5.45,1,N,186,25,1,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
161,2,2020-03-01 00:50:13,2020-03-01 00:55:50,1,1.08,1,N,211,249,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
162,2,2020-03-01 00:59:59,2020-03-01 01:10:54,1,1.62,1,N,249,234,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
163,2,2020-03-01 00:02:47,2020-03-01 00:12:34,1,2.69,1,N,236,170,1,10.0,0.5,0.5,3.0,0.0,0.3,16.8,2.5
164,2,2020-03-01 00:14:23,2020-03-01 00:25:03,1,1.27,1,N,170,234,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
165,2,2020-03-01 00:32:18,2020-03-01 00:39:34,1,1.2,1,N,234,249,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
166,2,2020-03-01 00:43:22,2020-03-01 00:55:43,1,2.28,1,N,249,68,1,10.5,0.5,0.5,1.43,0.0,0.3,15.73,2.5
167,1,2020-03-01 00:22:27,2020-03-01 00:42:09,1,3.8,1,N,142,144,1,15.0,3.0,0.5,3.75,0.0,0.3,22.55,2.5
168,1,2020-03-01 00:45:45,2020-03-01 00:47:48,2,0.3,1,N,144,79,2,3.5,3.0,0.5,0.0,0.0,0.3,7.3,2.5
169,1,2020-03-01 00:57:59,2020-03-01 01:07:39,1,1.7,1,N,79,170,1,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
170,1,2020-03-01 00:00:51,2020-03-01 00:19:25,1,3.1,1,N,249,87,1,14.0,3.0,0.5,3.55,0.0,0.3,21.35,2.5
171,1,2020-03-01 00:33:42,2020-03-01 00:37:08,1,0.6,1,N,125,114,1,4.5,3.0,0.5,1.66,0.0,0.3,9.96,2.5
172,1,2020-03-01 00:38:23,2020-03-01 00:49:30,1,1.0,1,N,114,148,2,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
173,1,2020-03-01 00:51:39,2020-03-01 01:03:17,1,2.5,1,N,148,170,1,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
174,2,2020-02-29 23:58:05,2020-03-01 00:12:18,1,3.18,1,N,48,24,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
175,2,2020-03-01 00:53:24,2020-03-01 00:59:56,1,1.54,1,N,142,238,1,7.0,0.5,0.5,1.0,0.0,0.3,11.8,2.5
176,1,2020-03-01 00:37:07,2020-03-01 00:48:40,1,1.2,1,N,249,79,1,8.5,3.0,0.5,3.0,0.0,0.3,15.3,2.5
